Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
0.1	0	1	internal://	InInterests	0	0	0	0
0.1	0	1	internal://	OutInterests	0	0	0	0
0.1	0	1	internal://	InData	0	0	0	0
0.1	0	1	internal://	OutData	0	0	0	0
0.1	0	1	internal://	InNacks	0	0	0	0
0.1	0	1	internal://	OutNacks	0	0	0	0
0.1	0	1	internal://	InSatisfiedInterests	0	0	0	0
0.1	0	1	internal://	InTimedOutInterests	0	0	0	0
0.1	0	1	internal://	OutSatisfiedInterests	16	0	2	0
0.1	0	1	internal://	OutTimedOutInterests	0	0	0	0
0.1	0	256	netdev://[00:00:00:00:00:01]	InInterests	32	0.8125	4	0.101562
0.1	0	256	netdev://[00:00:00:00:00:01]	OutInterests	8	0.203125	1	0.0253906
0.1	0	256	netdev://[00:00:00:00:00:01]	InData	24	24.8438	3	3.10547
0.1	0	256	netdev://[00:00:00:00:00:01]	OutData	0	0	0	0
0.1	0	256	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
0.1	0	256	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
0.1	0	256	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
0.1	0	256	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
0.1	0	256	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	8	0	1	0
0.1	0	256	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
0.1	0	257	internal://	InInterests	0	0	0	0
0.1	0	257	internal://	OutInterests	0	0	0	0
0.1	0	257	internal://	InData	0	0	0	0
0.1	0	257	internal://	OutData	0	0	0	0
0.1	0	257	internal://	InNacks	0	0	0	0
0.1	0	257	internal://	OutNacks	0	0	0	0
0.1	0	257	internal://	InSatisfiedInterests	16	0	2	0
0.1	0	257	internal://	InTimedOutInterests	0	0	0	0
0.1	0	257	internal://	OutSatisfiedInterests	0	0	0	0
0.1	0	257	internal://	OutTimedOutInterests	0	0	0	0
0.1	0	258	appFace://	InInterests	8	0.203125	1	0.0253906
0.1	0	258	appFace://	OutInterests	0	0	0	0
0.1	0	258	appFace://	InData	0	0	0	0
0.1	0	258	appFace://	OutData	8	8.28125	1	1.03516
0.1	0	258	appFace://	InNacks	0	0	0	0
0.1	0	258	appFace://	OutNacks	0	0	0	0
0.1	0	258	appFace://	InSatisfiedInterests	8	0	1	0
0.1	0	258	appFace://	InTimedOutInterests	0	0	0	0
0.1	0	258	appFace://	OutSatisfiedInterests	0	0	0	0
0.1	0	258	appFace://	OutTimedOutInterests	0	0	0	0
0.1	0	-1	all	SatisfiedInterests	24	0	3	0
0.1	0	-1	all	TimedOutInterests	0	0	0	0
0.1	1	1	internal://	InInterests	0	0	0	0
0.1	1	1	internal://	OutInterests	0	0	0	0
0.1	1	1	internal://	InData	0	0	0	0
0.1	1	1	internal://	OutData	0	0	0	0
0.1	1	1	internal://	InNacks	0	0	0	0
0.1	1	1	internal://	OutNacks	0	0	0	0
0.1	1	1	internal://	InSatisfiedInterests	0	0	0	0
0.1	1	1	internal://	InTimedOutInterests	0	0	0	0
0.1	1	1	internal://	OutSatisfiedInterests	16	0	2	0
0.1	1	1	internal://	OutTimedOutInterests	0	0	0	0
0.1	1	256	netdev://[00:00:00:00:00:02]	InInterests	24	0.609375	3	0.0761719
0.1	1	256	netdev://[00:00:00:00:00:02]	OutInterests	8	0.203125	1	0.0253906
0.1	1	256	netdev://[00:00:00:00:00:02]	InData	16	16.5625	2	2.07031
0.1	1	256	netdev://[00:00:00:00:00:02]	OutData	8	8.28125	1	1.03516
0.1	1	256	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
0.1	1	256	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
0.1	1	256	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	8	0	1	0
0.1	1	256	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
0.1	1	256	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	8	0	1	0
0.1	1	256	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
0.1	1	257	internal://	InInterests	0	0	0	0
0.1	1	257	internal://	OutInterests	0	0	0	0
0.1	1	257	internal://	InData	0	0	0	0
0.1	1	257	internal://	OutData	0	0	0	0
0.1	1	257	internal://	InNacks	0	0	0	0
0.1	1	257	internal://	OutNacks	0	0	0	0
0.1	1	257	internal://	InSatisfiedInterests	16	0	2	0
0.1	1	257	internal://	InTimedOutInterests	0	0	0	0
0.1	1	257	internal://	OutSatisfiedInterests	0	0	0	0
0.1	1	257	internal://	OutTimedOutInterests	0	0	0	0
0.1	1	-1	all	SatisfiedInterests	24	0	3	0
0.1	1	-1	all	TimedOutInterests	0	0	0	0
0.1	2	1	internal://	InInterests	0	0	0	0
0.1	2	1	internal://	OutInterests	0	0	0	0
0.1	2	1	internal://	InData	0	0	0	0
0.1	2	1	internal://	OutData	0	0	0	0
0.1	2	1	internal://	InNacks	0	0	0	0
0.1	2	1	internal://	OutNacks	0	0	0	0
0.1	2	1	internal://	InSatisfiedInterests	0	0	0	0
0.1	2	1	internal://	InTimedOutInterests	0	0	0	0
0.1	2	1	internal://	OutSatisfiedInterests	16	0	2	0
0.1	2	1	internal://	OutTimedOutInterests	0	0	0	0
0.1	2	256	netdev://[00:00:00:00:00:03]	InInterests	24	0.609375	3	0.0761719
0.1	2	256	netdev://[00:00:00:00:00:03]	OutInterests	8	0.203125	1	0.0253906
0.1	2	256	netdev://[00:00:00:00:00:03]	InData	24	24.8438	3	3.10547
0.1	2	256	netdev://[00:00:00:00:00:03]	OutData	8	8.28125	1	1.03516
0.1	2	256	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
0.1	2	256	netdev://[00:00:00:00:00:03]	OutNacks	0	0	0	0
0.1	2	256	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	8	0	1	0
0.1	2	256	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
0.1	2	256	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	8	0	1	0
0.1	2	256	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
0.1	2	257	internal://	InInterests	0	0	0	0
0.1	2	257	internal://	OutInterests	0	0	0	0
0.1	2	257	internal://	InData	0	0	0	0
0.1	2	257	internal://	OutData	0	0	0	0
0.1	2	257	internal://	InNacks	0	0	0	0
0.1	2	257	internal://	OutNacks	0	0	0	0
0.1	2	257	internal://	InSatisfiedInterests	16	0	2	0
0.1	2	257	internal://	InTimedOutInterests	0	0	0	0
0.1	2	257	internal://	OutSatisfiedInterests	0	0	0	0
0.1	2	257	internal://	OutTimedOutInterests	0	0	0	0
0.1	2	-1	all	SatisfiedInterests	24	0	3	0
0.1	2	-1	all	TimedOutInterests	0	0	0	0
0.1	3	1	internal://	InInterests	0	0	0	0
0.1	3	1	internal://	OutInterests	0	0	0	0
0.1	3	1	internal://	InData	0	0	0	0
0.1	3	1	internal://	OutData	0	0	0	0
0.1	3	1	internal://	InNacks	0	0	0	0
0.1	3	1	internal://	OutNacks	0	0	0	0
0.1	3	1	internal://	InSatisfiedInterests	0	0	0	0
0.1	3	1	internal://	InTimedOutInterests	0	0	0	0
0.1	3	1	internal://	OutSatisfiedInterests	16	0	2	0
0.1	3	1	internal://	OutTimedOutInterests	0	0	0	0
0.1	3	256	netdev://[00:00:00:00:00:04]	InInterests	32	0.8125	4	0.101562
0.1	3	256	netdev://[00:00:00:00:00:04]	OutInterests	8	0.203125	1	0.0253906
0.1	3	256	netdev://[00:00:00:00:00:04]	InData	24	24.8438	3	3.10547
0.1	3	256	netdev://[00:00:00:00:00:04]	OutData	8	8.28125	1	1.03516
0.1	3	256	netdev://[00:00:00:00:00:04]	InNacks	0	0	0	0
0.1	3	256	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
0.1	3	256	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	8	0	1	0
0.1	3	256	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
0.1	3	256	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	8	0	1	0
0.1	3	256	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
0.1	3	257	internal://	InInterests	0	0	0	0
0.1	3	257	internal://	OutInterests	0	0	0	0
0.1	3	257	internal://	InData	0	0	0	0
0.1	3	257	internal://	OutData	0	0	0	0
0.1	3	257	internal://	InNacks	0	0	0	0
0.1	3	257	internal://	OutNacks	0	0	0	0
0.1	3	257	internal://	InSatisfiedInterests	16	0	2	0
0.1	3	257	internal://	InTimedOutInterests	0	0	0	0
0.1	3	257	internal://	OutSatisfiedInterests	0	0	0	0
0.1	3	257	internal://	OutTimedOutInterests	0	0	0	0
0.1	3	-1	all	SatisfiedInterests	24	0	3	0
0.1	3	-1	all	TimedOutInterests	0	0	0	0
0.1	4	1	internal://	InInterests	0	0	0	0
0.1	4	1	internal://	OutInterests	0	0	0	0
0.1	4	1	internal://	InData	0	0	0	0
0.1	4	1	internal://	OutData	0	0	0	0
0.1	4	1	internal://	InNacks	0	0	0	0
0.1	4	1	internal://	OutNacks	0	0	0	0
0.1	4	1	internal://	InSatisfiedInterests	0	0	0	0
0.1	4	1	internal://	InTimedOutInterests	0	0	0	0
0.1	4	1	internal://	OutSatisfiedInterests	16	0	2	0
0.1	4	1	internal://	OutTimedOutInterests	0	0	0	0
0.1	4	256	netdev://[00:00:00:00:00:05]	InInterests	24	0.609375	3	0.0761719
0.1	4	256	netdev://[00:00:00:00:00:05]	OutInterests	8	0.203125	1	0.0253906
0.1	4	256	netdev://[00:00:00:00:00:05]	InData	24	24.8438	3	3.10547
0.1	4	256	netdev://[00:00:00:00:00:05]	OutData	8	8.28125	1	1.03516
0.1	4	256	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
0.1	4	256	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
0.1	4	256	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	8	0	1	0
0.1	4	256	netdev://[00:00:00:00:00:05]	InTimedOutInterests	0	0	0	0
0.1	4	256	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	8	0	1	0
0.1	4	256	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
0.1	4	257	internal://	InInterests	0	0	0	0
0.1	4	257	internal://	OutInterests	0	0	0	0
0.1	4	257	internal://	InData	0	0	0	0
0.1	4	257	internal://	OutData	0	0	0	0
0.1	4	257	internal://	InNacks	0	0	0	0
0.1	4	257	internal://	OutNacks	0	0	0	0
0.1	4	257	internal://	InSatisfiedInterests	16	0	2	0
0.1	4	257	internal://	InTimedOutInterests	0	0	0	0
0.1	4	257	internal://	OutSatisfiedInterests	0	0	0	0
0.1	4	257	internal://	OutTimedOutInterests	0	0	0	0
0.1	4	-1	all	SatisfiedInterests	24	0	3	0
0.1	4	-1	all	TimedOutInterests	0	0	0	0
0.1	5	1	internal://	InInterests	0	0	0	0
0.1	5	1	internal://	OutInterests	0	0	0	0
0.1	5	1	internal://	InData	0	0	0	0
0.1	5	1	internal://	OutData	0	0	0	0
0.1	5	1	internal://	InNacks	0	0	0	0
0.1	5	1	internal://	OutNacks	0	0	0	0
0.1	5	1	internal://	InSatisfiedInterests	0	0	0	0
0.1	5	1	internal://	InTimedOutInterests	0	0	0	0
0.1	5	1	internal://	OutSatisfiedInterests	16	0	2	0
0.1	5	1	internal://	OutTimedOutInterests	0	0	0	0
0.1	5	256	netdev://[00:00:00:00:00:06]	InInterests	32	0.8125	4	0.101562
0.1	5	256	netdev://[00:00:00:00:00:06]	OutInterests	0	0	0	0
0.1	5	256	netdev://[00:00:00:00:00:06]	InData	16	16.5625	2	2.07031
0.1	5	256	netdev://[00:00:00:00:00:06]	OutData	8	8.28125	1	1.03516
0.1	5	256	netdev://[00:00:00:00:00:06]	InNacks	0	0	0	0
0.1	5	256	netdev://[00:00:00:00:00:06]	OutNacks	0	0	0	0
0.1	5	256	netdev://[00:00:00:00:00:06]	InSatisfiedInterests	8	0	1	0
0.1	5	256	netdev://[00:00:00:00:00:06]	InTimedOutInterests	0	0	0	0
0.1	5	256	netdev://[00:00:00:00:00:06]	OutSatisfiedInterests	0	0	0	0
0.1	5	256	netdev://[00:00:00:00:00:06]	OutTimedOutInterests	0	0	0	0
0.1	5	257	internal://	InInterests	0	0	0	0
0.1	5	257	internal://	OutInterests	0	0	0	0
0.1	5	257	internal://	InData	0	0	0	0
0.1	5	257	internal://	OutData	0	0	0	0
0.1	5	257	internal://	InNacks	0	0	0	0
0.1	5	257	internal://	OutNacks	0	0	0	0
0.1	5	257	internal://	InSatisfiedInterests	16	0	2	0
0.1	5	257	internal://	InTimedOutInterests	0	0	0	0
0.1	5	257	internal://	OutSatisfiedInterests	0	0	0	0
0.1	5	257	internal://	OutTimedOutInterests	0	0	0	0
0.1	5	258	appFace://	InInterests	0	0	0	0
0.1	5	258	appFace://	OutInterests	8	0.203125	1	0.0253906
0.1	5	258	appFace://	InData	8	8.28125	1	1.03516
0.1	5	258	appFace://	OutData	0	0	0	0
0.1	5	258	appFace://	InNacks	0	0	0	0
0.1	5	258	appFace://	OutNacks	0	0	0	0
0.1	5	258	appFace://	InSatisfiedInterests	0	0	0	0
0.1	5	258	appFace://	InTimedOutInterests	0	0	0	0
0.1	5	258	appFace://	OutSatisfiedInterests	8	0	1	0
0.1	5	258	appFace://	OutTimedOutInterests	0	0	0	0
0.1	5	-1	all	SatisfiedInterests	24	0	3	0
0.1	5	-1	all	TimedOutInterests	0	0	0	0
0.2	0	1	internal://	InInterests	0	0	0	0
0.2	0	1	internal://	OutInterests	0	0	0	0
0.2	0	1	internal://	InData	0	0	0	0
0.2	0	1	internal://	OutData	0	0	0	0
0.2	0	1	internal://	InNacks	0	0	0	0
0.2	0	1	internal://	OutNacks	0	0	0	0
0.2	0	1	internal://	InSatisfiedInterests	0	0	0	0
0.2	0	1	internal://	InTimedOutInterests	0	0	0	0
0.2	0	1	internal://	OutSatisfiedInterests	3.2	0	0	0
0.2	0	1	internal://	OutTimedOutInterests	0	0	0	0
0.2	0	256	netdev://[00:00:00:00:00:01]	InInterests	6.4	0.1625	0	0
0.2	0	256	netdev://[00:00:00:00:00:01]	OutInterests	1.6	0.040625	0	0
0.2	0	256	netdev://[00:00:00:00:00:01]	InData	4.8	4.96875	0	0
0.2	0	256	netdev://[00:00:00:00:00:01]	OutData	0	0	0	0
0.2	0	256	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
0.2	0	256	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
0.2	0	256	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
0.2	0	256	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
0.2	0	256	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	1.6	0	0	0
0.2	0	256	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
0.2	0	257	internal://	InInterests	0	0	0	0
0.2	0	257	internal://	OutInterests	0	0	0	0
0.2	0	257	internal://	InData	0	0	0	0
0.2	0	257	internal://	OutData	0	0	0	0
0.2	0	257	internal://	InNacks	0	0	0	0
0.2	0	257	internal://	OutNacks	0	0	0	0
0.2	0	257	internal://	InSatisfiedInterests	3.2	0	0	0
0.2	0	257	internal://	InTimedOutInterests	0	0	0	0
0.2	0	257	internal://	OutSatisfiedInterests	0	0	0	0
0.2	0	257	internal://	OutTimedOutInterests	0	0	0	0
0.2	0	258	appFace://	InInterests	1.6	0.040625	0	0
0.2	0	258	appFace://	OutInterests	0	0	0	0
0.2	0	258	appFace://	InData	0	0	0	0
0.2	0	258	appFace://	OutData	1.6	1.65625	0	0
0.2	0	258	appFace://	InNacks	0	0	0	0
0.2	0	258	appFace://	OutNacks	0	0	0	0
0.2	0	258	appFace://	InSatisfiedInterests	1.6	0	0	0
0.2	0	258	appFace://	InTimedOutInterests	0	0	0	0
0.2	0	258	appFace://	OutSatisfiedInterests	0	0	0	0
0.2	0	258	appFace://	OutTimedOutInterests	0	0	0	0
0.2	0	-1	all	SatisfiedInterests	4.8	0	0	0
0.2	0	-1	all	TimedOutInterests	0	0	0	0
0.2	1	1	internal://	InInterests	0	0	0	0
0.2	1	1	internal://	OutInterests	0	0	0	0
0.2	1	1	internal://	InData	0	0	0	0
0.2	1	1	internal://	OutData	0	0	0	0
0.2	1	1	internal://	InNacks	0	0	0	0
0.2	1	1	internal://	OutNacks	0	0	0	0
0.2	1	1	internal://	InSatisfiedInterests	0	0	0	0
0.2	1	1	internal://	InTimedOutInterests	0	0	0	0
0.2	1	1	internal://	OutSatisfiedInterests	3.2	0	0	0
0.2	1	1	internal://	OutTimedOutInterests	0	0	0	0
0.2	1	256	netdev://[00:00:00:00:00:02]	InInterests	4.8	0.121875	0	0
0.2	1	256	netdev://[00:00:00:00:00:02]	OutInterests	1.6	0.040625	0	0
0.2	1	256	netdev://[00:00:00:00:00:02]	InData	3.2	3.3125	0	0
0.2	1	256	netdev://[00:00:00:00:00:02]	OutData	1.6	1.65625	0	0
0.2	1	256	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
0.2	1	256	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
0.2	1	256	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	1.6	0	0	0
0.2	1	256	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
0.2	1	256	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	1.6	0	0	0
0.2	1	256	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
0.2	1	257	internal://	InInterests	0	0	0	0
0.2	1	257	internal://	OutInterests	0	0	0	0
0.2	1	257	internal://	InData	0	0	0	0
0.2	1	257	internal://	OutData	0	0	0	0
0.2	1	257	internal://	InNacks	0	0	0	0
0.2	1	257	internal://	OutNacks	0	0	0	0
0.2	1	257	internal://	InSatisfiedInterests	3.2	0	0	0
0.2	1	257	internal://	InTimedOutInterests	0	0	0	0
0.2	1	257	internal://	OutSatisfiedInterests	0	0	0	0
0.2	1	257	internal://	OutTimedOutInterests	0	0	0	0
0.2	1	-1	all	SatisfiedInterests	4.8	0	0	0
0.2	1	-1	all	TimedOutInterests	0	0	0	0
0.2	2	1	internal://	InInterests	0	0	0	0
0.2	2	1	internal://	OutInterests	0	0	0	0
0.2	2	1	internal://	InData	0	0	0	0
0.2	2	1	internal://	OutData	0	0	0	0
0.2	2	1	internal://	InNacks	0	0	0	0
0.2	2	1	internal://	OutNacks	0	0	0	0
0.2	2	1	internal://	InSatisfiedInterests	0	0	0	0
0.2	2	1	internal://	InTimedOutInterests	0	0	0	0
0.2	2	1	internal://	OutSatisfiedInterests	3.2	0	0	0
0.2	2	1	internal://	OutTimedOutInterests	0	0	0	0
0.2	2	256	netdev://[00:00:00:00:00:03]	InInterests	4.8	0.121875	0	0
0.2	2	256	netdev://[00:00:00:00:00:03]	OutInterests	1.6	0.040625	0	0
0.2	2	256	netdev://[00:00:00:00:00:03]	InData	4.8	4.96875	0	0
0.2	2	256	netdev://[00:00:00:00:00:03]	OutData	1.6	1.65625	0	0
0.2	2	256	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
0.2	2	256	netdev://[00:00:00:00:00:03]	OutNacks	0	0	0	0
0.2	2	256	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	1.6	0	0	0
0.2	2	256	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
0.2	2	256	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	1.6	0	0	0
0.2	2	256	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
0.2	2	257	internal://	InInterests	0	0	0	0
0.2	2	257	internal://	OutInterests	0	0	0	0
0.2	2	257	internal://	InData	0	0	0	0
0.2	2	257	internal://	OutData	0	0	0	0
0.2	2	257	internal://	InNacks	0	0	0	0
0.2	2	257	internal://	OutNacks	0	0	0	0
0.2	2	257	internal://	InSatisfiedInterests	3.2	0	0	0
0.2	2	257	internal://	InTimedOutInterests	0	0	0	0
0.2	2	257	internal://	OutSatisfiedInterests	0	0	0	0
0.2	2	257	internal://	OutTimedOutInterests	0	0	0	0
0.2	2	-1	all	SatisfiedInterests	4.8	0	0	0
0.2	2	-1	all	TimedOutInterests	0	0	0	0
0.2	3	1	internal://	InInterests	0	0	0	0
0.2	3	1	internal://	OutInterests	0	0	0	0
0.2	3	1	internal://	InData	0	0	0	0
0.2	3	1	internal://	OutData	0	0	0	0
0.2	3	1	internal://	InNacks	0	0	0	0
0.2	3	1	internal://	OutNacks	0	0	0	0
0.2	3	1	internal://	InSatisfiedInterests	0	0	0	0
0.2	3	1	internal://	InTimedOutInterests	0	0	0	0
0.2	3	1	internal://	OutSatisfiedInterests	3.2	0	0	0
0.2	3	1	internal://	OutTimedOutInterests	0	0	0	0
0.2	3	256	netdev://[00:00:00:00:00:04]	InInterests	6.4	0.1625	0	0
0.2	3	256	netdev://[00:00:00:00:00:04]	OutInterests	1.6	0.040625	0	0
0.2	3	256	netdev://[00:00:00:00:00:04]	InData	4.8	4.96875	0	0
0.2	3	256	netdev://[00:00:00:00:00:04]	OutData	1.6	1.65625	0	0
0.2	3	256	netdev://[00:00:00:00:00:04]	InNacks	0	0	0	0
0.2	3	256	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
0.2	3	256	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	1.6	0	0	0
0.2	3	256	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
0.2	3	256	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	1.6	0	0	0
0.2	3	256	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
0.2	3	257	internal://	InInterests	0	0	0	0
0.2	3	257	internal://	OutInterests	0	0	0	0
0.2	3	257	internal://	InData	0	0	0	0
0.2	3	257	internal://	OutData	0	0	0	0
0.2	3	257	internal://	InNacks	0	0	0	0
0.2	3	257	internal://	OutNacks	0	0	0	0
0.2	3	257	internal://	InSatisfiedInterests	3.2	0	0	0
0.2	3	257	internal://	InTimedOutInterests	0	0	0	0
0.2	3	257	internal://	OutSatisfiedInterests	0	0	0	0
0.2	3	257	internal://	OutTimedOutInterests	0	0	0	0
0.2	3	-1	all	SatisfiedInterests	4.8	0	0	0
0.2	3	-1	all	TimedOutInterests	0	0	0	0
0.2	4	1	internal://	InInterests	0	0	0	0
0.2	4	1	internal://	OutInterests	0	0	0	0
0.2	4	1	internal://	InData	0	0	0	0
0.2	4	1	internal://	OutData	0	0	0	0
0.2	4	1	internal://	InNacks	0	0	0	0
0.2	4	1	internal://	OutNacks	0	0	0	0
0.2	4	1	internal://	InSatisfiedInterests	0	0	0	0
0.2	4	1	internal://	InTimedOutInterests	0	0	0	0
0.2	4	1	internal://	OutSatisfiedInterests	3.2	0	0	0
0.2	4	1	internal://	OutTimedOutInterests	0	0	0	0
0.2	4	256	netdev://[00:00:00:00:00:05]	InInterests	4.8	0.121875	0	0
0.2	4	256	netdev://[00:00:00:00:00:05]	OutInterests	1.6	0.040625	0	0
0.2	4	256	netdev://[00:00:00:00:00:05]	InData	4.8	4.96875	0	0
0.2	4	256	netdev://[00:00:00:00:00:05]	OutData	1.6	1.65625	0	0
0.2	4	256	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
0.2	4	256	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
0.2	4	256	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	1.6	0	0	0
0.2	4	256	netdev://[00:00:00:00:00:05]	InTimedOutInterests	0	0	0	0
0.2	4	256	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	1.6	0	0	0
0.2	4	256	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
0.2	4	257	internal://	InInterests	0	0	0	0
0.2	4	257	internal://	OutInterests	0	0	0	0
0.2	4	257	internal://	InData	0	0	0	0
0.2	4	257	internal://	OutData	0	0	0	0
0.2	4	257	internal://	InNacks	0	0	0	0
0.2	4	257	internal://	OutNacks	0	0	0	0
0.2	4	257	internal://	InSatisfiedInterests	3.2	0	0	0
0.2	4	257	internal://	InTimedOutInterests	0	0	0	0
0.2	4	257	internal://	OutSatisfiedInterests	0	0	0	0
0.2	4	257	internal://	OutTimedOutInterests	0	0	0	0
0.2	4	-1	all	SatisfiedInterests	4.8	0	0	0
0.2	4	-1	all	TimedOutInterests	0	0	0	0
0.2	5	1	internal://	InInterests	0	0	0	0
0.2	5	1	internal://	OutInterests	0	0	0	0
0.2	5	1	internal://	InData	0	0	0	0
0.2	5	1	internal://	OutData	0	0	0	0
0.2	5	1	internal://	InNacks	0	0	0	0
0.2	5	1	internal://	OutNacks	0	0	0	0
0.2	5	1	internal://	InSatisfiedInterests	0	0	0	0
0.2	5	1	internal://	InTimedOutInterests	0	0	0	0
0.2	5	1	internal://	OutSatisfiedInterests	3.2	0	0	0
0.2	5	1	internal://	OutTimedOutInterests	0	0	0	0
0.2	5	256	netdev://[00:00:00:00:00:06]	InInterests	6.4	0.1625	0	0
0.2	5	256	netdev://[00:00:00:00:00:06]	OutInterests	0	0	0	0
0.2	5	256	netdev://[00:00:00:00:00:06]	InData	3.2	3.3125	0	0
0.2	5	256	netdev://[00:00:00:00:00:06]	OutData	1.6	1.65625	0	0
0.2	5	256	netdev://[00:00:00:00:00:06]	InNacks	0	0	0	0
0.2	5	256	netdev://[00:00:00:00:00:06]	OutNacks	0	0	0	0
0.2	5	256	netdev://[00:00:00:00:00:06]	InSatisfiedInterests	1.6	0	0	0
0.2	5	256	netdev://[00:00:00:00:00:06]	InTimedOutInterests	0	0	0	0
0.2	5	256	netdev://[00:00:00:00:00:06]	OutSatisfiedInterests	0	0	0	0
0.2	5	256	netdev://[00:00:00:00:00:06]	OutTimedOutInterests	0	0	0	0
0.2	5	257	internal://	InInterests	0	0	0	0
0.2	5	257	internal://	OutInterests	0	0	0	0
0.2	5	257	internal://	InData	0	0	0	0
0.2	5	257	internal://	OutData	0	0	0	0
0.2	5	257	internal://	InNacks	0	0	0	0
0.2	5	257	internal://	OutNacks	0	0	0	0
0.2	5	257	internal://	InSatisfiedInterests	3.2	0	0	0
0.2	5	257	internal://	InTimedOutInterests	0	0	0	0
0.2	5	257	internal://	OutSatisfiedInterests	0	0	0	0
0.2	5	257	internal://	OutTimedOutInterests	0	0	0	0
0.2	5	258	appFace://	InInterests	0	0	0	0
0.2	5	258	appFace://	OutInterests	1.6	0.040625	0	0
0.2	5	258	appFace://	InData	1.6	1.65625	0	0
0.2	5	258	appFace://	OutData	0	0	0	0
0.2	5	258	appFace://	InNacks	0	0	0	0
0.2	5	258	appFace://	OutNacks	0	0	0	0
0.2	5	258	appFace://	InSatisfiedInterests	0	0	0	0
0.2	5	258	appFace://	InTimedOutInterests	0	0	0	0
0.2	5	258	appFace://	OutSatisfiedInterests	1.6	0	0	0
0.2	5	258	appFace://	OutTimedOutInterests	0	0	0	0
0.2	5	-1	all	SatisfiedInterests	4.8	0	0	0
0.2	5	-1	all	TimedOutInterests	0	0	0	0
0.3	0	1	internal://	InInterests	0	0	0	0
0.3	0	1	internal://	OutInterests	0	0	0	0
0.3	0	1	internal://	InData	0	0	0	0
0.3	0	1	internal://	OutData	0	0	0	0
0.3	0	1	internal://	InNacks	0	0	0	0
0.3	0	1	internal://	OutNacks	0	0	0	0
0.3	0	1	internal://	InSatisfiedInterests	0	0	0	0
0.3	0	1	internal://	InTimedOutInterests	0	0	0	0
0.3	0	1	internal://	OutSatisfiedInterests	0.64	0	0	0
